Frame Number,Total non-masked faces,Total masked faces,Non-masked Face ROIs,Masked Face ROIs
1867,0,4,,"196,131,39,42;123,128,38,43;392,206,48,46;80,150,42,47"
1868,0,4,,"196,131,39,42;123,128,38,43;393,206,47,46;79,151,43,47"
1869,0,4,,"197,131,39,42;123,127,38,43;394,207,48,45;78,151,43,47"
1870,0,4,,"197,131,38,42;123,127,39,43;395,207,48,45;78,152,43,47"
1871,0,4,,"197,131,38,42;123,126,39,44;396,207,47,45;77,153,43,47"
1872,0,4,,"196,132,38,43;123,126,39,43;397,207,48,45;76,153,43,47"
1873,0,4,,"196,133,39,43;123,126,39,44;398,208,48,44;76,153,42,47"
1874,0,4,,"196,133,39,44;123,126,39,44;399,209,47,43;74,153,43,47"
1875,0,4,,"196,135,39,43;124,126,38,43;399,209,48,43;74,153,43,47"
1876,0,4,,"195,135,39,44;124,127,38,42;400,210,48,42;73,153,43,47"
1877,0,5,,"178,155,35,38;196,136,38,43;124,127,38,43;401,211,47,41;73,153,43,47"
1878,0,5,,"178,155,34,38;195,137,39,43;124,128,39,43;402,212,47,40;72,153,43,47"
1879,0,5,,"177,155,34,38;196,138,38,43;125,129,38,42;403,213,46,40;71,152,43,48"
1880,0,5,,"176,155,34,38;196,139,39,44;125,129,38,42;404,214,45,39;70,152,43,48"
1881,0,5,,"175,155,34,38;196,140,39,43;125,130,38,42;406,215,43,38;68,152,44,48"
1882,0,5,,"175,155,33,38;196,140,39,43;125,131,38,42;406,216,43,37;67,153,44,47"
1883,0,5,,"174,155,33,38;196,140,39,44;125,132,38,43;408,217,41,36;66,152,44,48"
1884,0,5,,"173,155,34,39;196,140,39,44;125,132,39,44;409,218,40,35;65,152,44,48"
1885,0,5,,"172,155,34,38;196,140,39,44;125,133,39,43;409,219,40,33;64,152,44,48"
1886,0,5,,"171,154,34,39;196,139,39,44;126,134,38,43;410,219,39,33;64,151,44,48"
1887,0,4,,"170,154,34,39;195,139,39,43;126,135,39,43;63,151,44,48"
1888,0,4,,"169,153,34,39;195,139,40,43;126,135,38,43;61,151,45,48"
1889,0,4,,"169,152,34,39;195,138,40,44;126,134,39,44;60,150,44,48"
1890,0,4,,"168,152,34,39;195,138,39,43;126,134,39,44;59,151,44,48"
1891,0,5,,"84,148,42,44;168,152,34,38;195,137,39,44;126,134,39,44;58,151,44,47"
1892,0,5,,"84,150,42,44;167,151,34,38;194,136,40,45;126,134,40,44;57,151,43,48"
1893,0,5,,"84,149,42,45;167,151,34,39;193,136,40,44;125,134,41,45;55,151,44,48"
1894,0,5,,"84,150,42,44;166,152,34,38;193,135,40,45;126,133,40,45;54,152,44,47"
1895,0,5,,"83,150,43,45;165,152,35,39;192,135,40,45;126,132,40,45;52,153,44,47"
1896,0,5,,"83,151,42,44;164,152,36,39;192,135,40,44;126,132,40,45;51,154,44,47"
1897,0,6,,"398,133,43,49;83,151,41,44;164,152,35,39;191,134,41,46;126,132,41,46;50,155,43,47"
1898,0,5,,"82,151,42,44;163,153,35,38;191,135,40,45;127,131,40,46;48,155,44,47"
1899,0,5,,"82,151,41,44;163,153,35,39;190,135,41,45;128,130,40,45;47,155,43,48"
1900,0,5,,"81,151,41,45;162,153,35,40;190,135,41,45;128,129,40,46;45,157,44,47"
1901,0,4,,"81,151,42,45;189,136,41,45;128,129,40,45;44,157,43,48"
1902,0,4,,"81,151,42,46;189,136,41,46;129,128,39,45;42,158,44,48"
1903,0,5,,"399,130,45,51;80,150,42,47;188,137,41,46;130,128,39,45;40,159,44,48"
1904,0,5,,"400,130,44,49;80,150,42,46;187,138,42,45;130,128,39,44;38,160,45,48"
1905,0,5,,"401,129,42,48;79,149,42,47;186,139,42,45;131,128,39,44;37,160,44,49"
1906,0,5,,"402,129,41,46;79,149,42,47;186,140,41,46;131,127,40,45;35,161,44,48"
1907,0,5,,"403,128,40,46;79,149,42,46;185,141,41,46;132,127,39,45;33,161,44,49"
1908,0,5,,"403,128,41,46;79,148,42,48;185,143,41,45;132,127,40,45;31,162,44,48"
1909,0,5,,"404,127,40,46;78,148,43,47;183,143,42,46;133,127,40,45;29,161,45,49"
1910,0,5,,"405,126,40,45;78,147,43,48;182,144,42,46;134,128,40,44;27,162,45,48"
1911,0,5,,"406,125,40,45;78,147,42,48;181,146,42,46;135,128,40,45;26,161,44,49"
1912,0,5,,"407,125,40,45;77,147,43,48;179,146,42,47;136,129,39,44;24,161,45,49"
1913,0,5,,"408,125,39,45;77,147,43,48;179,146,42,47;137,129,39,45;22,161,45,49"
1914,0,5,,"408,124,39,46;76,148,44,48;178,147,42,46;138,130,39,45;21,160,45,50"
1915,0,5,,"408,123,40,46;76,147,44,48;177,148,42,47;139,131,39,45;19,160,46,49"
1916,0,5,,"409,123,39,47;76,147,43,48;175,148,42,46;139,131,40,45;18,160,45,49"
1917,0,5,,"410,123,38,48;76,147,43,48;174,149,43,46;140,132,40,45;16,160,45,49"
1918,0,5,,"411,123,37,47;76,148,43,47;173,148,42,47;141,132,40,45;15,159,45,49"
1919,0,5,,"412,124,36,48;75,148,43,48;172,148,42,47;143,133,40,46;14,159,45,49"
1920,0,5,,"413,123,35,49;76,149,42,47;171,148,42,47;144,134,40,45;12,158,46,49"
1921,0,5,,"414,124,35,48;75,150,43,47;170,148,42,47;145,134,40,45;11,158,46,49"
1922,0,5,,"415,124,33,49;75,150,42,47;169,147,42,47;146,134,40,45;10,158,45,49"
1923,0,4,,"75,151,42,48;168,147,43,47;146,133,40,45;9,158,45,49"
1924,0,4,,"75,152,42,47;166,145,42,47;147,133,40,45;7,158,46,49"
1925,0,4,,"75,152,42,47;166,145,43,47;148,132,40,46;6,158,46,50"
1926,0,4,,"75,153,42,46;164,145,43,47;149,132,40,46;5,158,46,50"
1927,0,4,,"74,154,42,46;163,144,43,48;150,132,39,46;4,158,45,50"
1928,0,3,,"75,155,41,46;162,144,43,47;3,159,45,49"
1929,0,3,,"75,156,41,46;161,144,43,47;2,159,45,50"
1930,0,3,,"75,157,41,45;160,144,43,48;0,159,46,51"
1931,0,3,,"74,157,42,46;159,145,43,47;0,161,45,50"
1932,0,3,,"74,156,42,46;158,145,43,47;0,162,44,51"
1933,0,3,,"73,156,42,46;156,146,43,47;-1,163,44,50"
1934,1,3,"155,127,40,45","73,156,42,45;155,146,43,48;-1,164,43,50"
1935,0,3,,"73,156,42,45;154,148,43,47;-1,164,42,51"
1936,0,3,,"72,156,42,45;153,149,43,47;-1,165,41,52"
1937,0,3,,"72,155,42,46;152,150,43,47;-1,167,40,51"
1938,0,3,,"71,155,42,46;151,152,43,47;-1,168,38,51"
1939,1,4,"157,126,41,45","400,155,36,37;70,155,43,46;149,153,44,48;-1,169,38,51"
1940,1,4,"157,126,40,44","400,155,37,38;70,154,43,47;148,154,44,48;-1,169,37,52"
1941,1,4,"157,127,39,43","402,155,35,37;70,155,43,47;147,156,44,48;-1,169,36,52"
1942,1,4,"157,127,40,44","403,155,35,38;70,155,43,47;146,157,44,48;-1,170,35,52"
1943,1,4,"158,128,39,44","403,155,36,38;69,156,43,48;144,158,45,48;-1,170,34,52"
1944,1,3,"159,128,39,45","404,155,36,38;69,156,43,47;143,158,44,49"
1945,1,3,"160,130,39,44","404,155,37,40;68,156,43,47;141,159,45,49"
1946,2,3,"119,157,34,40;160,131,39,43","405,155,37,40;67,156,44,48;140,160,45,50"
1947,2,3,"117,157,35,40;160,131,39,44","406,155,36,40;66,156,45,47;138,159,46,51"
1948,2,3,"116,156,36,41;161,132,39,44","406,155,37,40;66,157,44,47;137,159,45,51"
1949,2,3,"114,156,37,40;161,132,39,45","407,156,37,40;65,157,45,48;135,159,47,51"
1950,2,3,"113,155,36,40;161,133,40,46","408,156,37,39;65,158,44,47;133,159,46,50"
1951,2,3,"112,155,36,40;162,133,40,47","52,136,40,44;64,159,44,47;132,158,45,51"
1952,2,3,"112,154,35,40;162,133,40,47","50,135,42,46;63,159,44,47;131,158,45,50"
1953,2,3,"111,154,35,40;162,134,41,46","51,136,42,46;62,160,44,46;129,158,46,51"
1954,2,3,"110,154,35,40;163,134,40,46","51,137,42,46;61,162,45,46;128,158,45,51"
1955,2,3,"109,154,34,39;163,134,41,47","413,158,35,39;61,163,44,46;126,157,46,52"
1956,2,3,"108,154,34,39;162,134,41,47","414,159,34,38;59,163,45,46;124,156,46,52"
1957,2,3,"106,154,34,39;163,133,41,47","413,159,35,39;60,163,45,48;122,156,45,51"
1958,2,3,"105,154,34,39;163,133,42,48","415,159,33,39;58,164,45,47;120,156,46,50"
1959,2,2,"104,154,34,39;163,133,42,47","57,164,44,46;118,156,46,50"
1960,1,2,"164,132,41,48","55,165,44,47;116,156,46,51"
1961,1,2,"164,132,42,48","54,164,44,46;115,156,45,50"
1962,1,2,"165,131,42,48","53,165,44,47;113,157,46,51"
1963,1,2,"165,131,42,48","51,164,45,46;111,158,47,52"
1964,1,2,"165,130,42,49","51,164,45,47;108,158,47,52"
1965,1,2,"166,130,42,48","49,165,46,48;107,159,47,52"
1966,1,2,"167,130,42,48","48,164,46,48;105,160,46,52"
1967,1,2,"167,130,42,47","47,163,46,48;102,162,47,51"
1968,1,2,"167,129,42,48","46,162,46,49;100,163,47,52"
1969,1,2,"168,129,42,48","45,161,47,50;98,165,46,51"
1970,1,2,"169,129,42,49","44,161,47,50;96,167,48,53"
1971,1,2,"169,129,43,49","44,161,47,50;93,168,48,53"
1972,1,2,"170,130,43,49","43,159,48,52;90,168,48,53"
1973,1,2,"170,131,43,49","43,161,47,50;87,170,48,53"
1974,1,2,"171,131,43,50","42,160,47,51;84,171,48,53"
1975,1,2,"171,132,44,50","41,160,47,51;82,172,49,54"
1976,1,2,"172,132,43,52","40,160,48,52;79,173,49,53"
1977,2,2,"226,118,28,31;173,134,43,51","39,161,48,51;77,173,48,53"
1978,2,3,"225,118,29,31;173,135,44,51","53,137,42,48;38,162,48,52;74,174,48,52"
1979,2,3,"225,118,29,31;174,136,44,51","53,136,41,47;38,162,47,51;72,174,48,52"
1980,2,3,"225,118,29,31;175,137,43,51","52,136,42,46;37,163,47,51;69,174,48,53"
1981,2,3,"226,118,28,31;176,138,43,52","52,135,42,47;36,164,47,51;66,174,48,52"
1982,2,3,"226,119,28,30;176,139,44,52","51,136,43,46;36,165,46,50;64,173,48,52"
1983,2,3,"226,119,29,30;176,141,44,51","51,136,43,47;35,166,46,50;62,173,49,54"
1984,1,3,"177,141,44,51","51,136,42,47;33,167,47,52;59,172,48,54"
1985,1,2,"178,142,44,50","50,135,43,49;58,173,49,54"
1986,1,2,"178,142,45,51","49,135,43,47;56,172,49,56"
1987,1,2,"179,143,44,50","49,136,43,47;52,170,50,55"
1988,1,2,"180,142,44,51","48,136,43,47;49,170,49,54"
1989,1,2,"181,142,44,51","48,137,42,46;47,169,49,55"
1990,1,2,"180,143,45,50","47,138,42,46;44,170,49,54"
1991,1,2,"181,142,45,52","46,139,42,47;42,170,49,54"
1992,1,2,"181,142,45,51","46,139,41,46;40,171,50,56"
1993,1,2,"181,142,45,51","45,140,41,45;37,171,50,55"
1994,1,1,"181,141,45,51","34,173,50,54"
1995,2,1,"69,164,37,42;181,141,45,51","31,173,50,56"
1996,2,1,"69,164,36,42;180,141,45,51","29,175,50,55"
1997,2,1,"68,165,35,41;181,140,44,51","27,177,50,55"
1998,2,1,"66,165,36,41;181,140,44,51","24,178,51,55"
1999,3,1,"91,148,35,38;64,166,36,41;180,141,45,50","21,180,51,56"
2000,3,1,"91,148,35,39;63,166,36,40;180,141,44,50","19,182,50,56"
2001,3,1,"91,148,35,39;61,166,36,41;180,141,44,50","16,184,51,57"
2002,3,1,"91,149,35,38;60,166,36,41;180,142,44,50","14,185,51,57"
2003,3,1,"91,149,35,38;58,166,36,41;179,143,45,50","11,186,51,57"
2004,3,1,"91,149,35,38;57,165,36,41;179,144,44,50","8,188,52,57"
2005,3,1,"91,149,36,39;55,165,37,41;178,145,45,50","5,189,52,57"
2006,3,1,"92,149,35,39;54,165,37,41;178,146,45,50","2,190,53,57"
2007,3,1,"92,149,35,39;53,164,36,41;177,147,45,51","0,192,53,58"
2008,3,1,"92,148,36,39;52,164,36,41;177,148,45,51","0,192,51,59"
2009,3,1,"92,147,36,39;51,164,36,40;177,148,45,52","-1,191,50,60"
2010,3,1,"93,147,35,39;50,164,36,40;177,150,44,51","-2,191,48,59"
2011,3,2,"93,147,35,39;49,164,36,40;176,151,45,52","25,140,43,47;-3,190,46,60"
2012,3,2,"93,146,36,39;47,163,36,41;175,152,45,52","25,140,43,47;-3,190,44,59"
2013,3,1,"93,146,36,39;46,162,36,41;174,153,46,52","24,139,43,47"
2014,3,1,"93,146,36,39;46,163,35,40;174,154,45,52","24,139,42,47"
2015,3,1,"93,146,35,39;44,163,36,41;174,154,45,52","23,139,43,47"
2016,3,1,"93,146,35,39;43,163,36,41;174,154,45,52","22,139,43,47"
2017,3,1,"93,146,35,39;41,162,36,41;173,155,45,51","22,138,43,48"
2018,3,1,"92,146,36,39;41,163,36,41;172,155,45,51","21,138,44,49"
2019,3,1,"92,146,36,39;39,164,37,42;171,155,45,52","20,138,44,48"
2020,3,1,"92,146,36,39;38,165,37,42;170,155,46,51","20,138,44,48"
2021,3,1,"92,146,35,39;36,166,38,43;169,155,46,51","20,138,44,49"
2022,3,1,"92,147,35,38;33,167,38,43;169,154,46,52","19,138,44,49"
2023,3,1,"91,147,36,39;31,168,39,44;169,154,46,52","18,139,45,49"
2024,3,1,"91,147,36,39;29,169,39,43;169,154,46,51","18,139,45,49"
2025,3,1,"91,148,35,39;28,170,39,43;168,152,46,53","18,140,44,48"
2026,3,1,"91,148,36,39;26,171,39,43;168,152,46,53","17,140,45,48"
2027,3,1,"91,149,35,39;25,171,39,44;168,152,46,54","17,141,44,48"
2028,3,1,"91,149,35,39;25,172,39,42;167,152,46,53","16,142,45,48"
2029,3,1,"91,149,35,39;24,172,38,43;167,152,46,53","16,143,45,49"
2030,3,1,"90,149,36,39;23,173,38,42;167,151,47,54","16,142,45,50"
2031,3,1,"90,150,35,39;22,173,38,42;166,152,47,54","16,143,45,50"
2032,3,1,"90,150,35,39;21,173,38,43;165,151,48,54","16,144,44,49"
2033,3,1,"89,150,36,39;21,173,37,43;165,152,48,54","16,144,44,49"
2034,3,1,"88,149,37,40;19,173,37,41;165,152,48,55","16,144,44,49"
2035,3,1,"88,149,36,41;17,173,38,43;165,154,48,54","16,145,44,48"
2036,3,1,"87,149,36,40;16,172,37,43;165,155,47,55","16,145,44,49"
2037,3,1,"86,148,37,40;14,173,37,43;165,157,47,54","16,145,43,48"
2038,3,1,"86,148,36,40;13,172,37,43;165,158,47,54","16,145,43,48"
2039,3,1,"85,148,37,39;11,172,37,43;165,160,47,54","16,145,42,48"
2040,3,1,"85,147,36,40;10,172,37,43;164,161,48,55","16,146,42,47"
2041,3,1,"85,146,36,40;8,172,38,43;164,163,47,54","16,146,42,47"
2042,3,1,"84,147,37,39;6,171,38,43;164,165,47,54","16,145,42,48"
2043,3,1,"84,146,36,40;5,171,37,43;164,166,48,55","15,145,43,48"
2044,3,1,"84,146,36,40;3,172,38,43;164,167,48,55","15,145,43,48"
2045,3,1,"84,146,36,40;1,172,38,44;164,169,47,54","14,145,42,48"
2046,3,1,"84,146,36,40;0,173,38,45;163,170,48,54","13,145,43,49"
2047,3,1,"84,146,36,40;0,173,37,46;163,170,48,55","13,145,43,50"
2048,3,1,"84,146,37,40;-1,174,36,45;163,171,47,55","12,145,44,49"
2049,3,1,"84,146,36,40;-1,174,35,46;162,171,48,55","11,144,44,50"
2050,3,1,"84,147,36,39;-1,175,34,47;163,172,48,55","9,144,45,50"
2051,3,1,"84,147,36,40;-1,175,32,48;162,173,48,56","8,143,45,50"
2052,3,1,"84,148,36,39;-2,175,32,49;162,173,48,55","8,143,44,50"
2053,2,1,"85,148,35,40;161,173,49,56","7,143,44,49"
2054,2,1,"84,149,37,39;160,172,49,56","6,142,44,50"
2055,2,1,"84,149,36,40;160,172,48,55","4,142,45,50"
2056,2,1,"85,149,36,40;159,171,48,56","3,143,45,50"
2057,2,1,"85,150,36,41;158,171,48,56","2,143,45,50"
2058,2,1,"85,150,37,41;157,171,48,55","1,143,45,50"
2059,2,1,"85,151,37,41;156,171,48,55","0,144,45,49"
2060,2,1,"85,151,37,41;155,170,49,56","0,144,44,50"
2061,2,1,"86,151,36,41;154,171,49,56","0,145,43,49"
2062,2,2,"86,151,37,41;152,170,49,57","128,149,37,39;0,146,42,50"
2063,2,2,"86,151,37,42;150,170,50,58","128,149,37,39;-1,146,41,50"
2064,2,2,"87,151,37,42;149,170,50,58","128,149,38,40;-1,147,40,50"
2065,2,2,"87,151,37,42;148,171,50,59","128,149,38,39;-1,148,39,49"
2066,2,2,"88,151,37,41;147,172,50,58","129,149,37,39;-1,149,37,49"
2067,2,1,"88,151,37,40;144,173,51,59","-1,149,37,50"
2068,3,1,"27,148,32,34;88,150,38,41;143,173,51,59","-1,150,35,50"
2069,3,1,"28,147,32,34;89,150,37,41;141,175,51,59","-1,151,34,50"
2070,3,1,"28,148,32,34;89,150,37,41;139,176,51,60","-1,151,33,50"
2071,3,0,"28,148,32,34;89,149,37,41;137,178,51,60",
2072,3,0,"28,147,32,34;89,149,38,41;135,180,52,60",
2073,3,0,"28,147,33,34;89,149,38,41;133,182,52,60",
2074,4,0,"95,108,29,31;29,147,32,35;89,149,37,41;132,183,52,61",
2075,3,1,"29,147,32,35;89,149,37,41;130,184,52,61","132,150,37,39"
2076,3,1,"29,147,33,34;89,149,38,41;128,185,52,61","133,151,36,39"
2077,3,1,"29,146,33,35;89,149,38,41;126,186,53,61","133,151,37,39"
2078,3,1,"30,147,32,34;88,149,39,42;125,187,52,61","134,150,37,40"
2079,3,1,"30,147,32,34;88,149,39,42;123,187,52,61","135,151,37,40"
2080,2,1,"88,149,38,42;121,188,53,61","135,151,38,40"
2081,2,1,"88,150,38,42;120,188,52,62","136,150,38,40"
2082,2,1,"88,150,38,43;118,188,53,62","137,150,37,40"
2083,2,1,"87,150,39,43;117,188,52,62","137,150,38,40"
2084,3,1,"30,147,33,35;87,151,38,43;115,188,53,62","138,150,38,40"
2085,3,1,"30,147,33,35;86,151,39,43;113,187,54,63","139,150,38,40"
2086,3,1,"30,147,33,35;86,152,39,43;112,188,54,62","140,150,38,40"
2087,3,1,"30,146,34,35;86,152,38,43;110,187,54,62","140,149,38,40"
2088,3,1,"31,146,33,36;85,153,39,43;109,188,54,62","141,149,38,41"
2089,3,0,"31,146,33,36;85,153,38,43;107,187,54,63",
2090,3,0,"31,146,33,36;84,154,39,43;106,188,54,62",
2091,3,0,"31,147,33,35;83,154,40,44;104,188,55,62",
2092,3,0,"31,147,33,35;83,154,39,45;104,189,54,62",
2093,3,1,"31,147,33,34;82,155,39,43;102,189,54,63","144,148,37,40"
2094,3,1,"31,146,33,35;81,155,39,43;100,189,55,63","144,148,37,40"
2095,3,1,"31,147,33,34;80,155,39,43;98,190,55,62","144,148,37,40"
2096,3,1,"31,147,33,34;79,154,40,44;97,190,55,62","144,148,37,40"
2097,3,1,"32,147,33,34;78,154,40,44;95,191,56,62","144,148,37,40"
2098,3,1,"32,146,33,35;77,155,40,43;94,193,56,60","145,148,36,40"
2099,3,1,"32,146,33,35;77,154,39,44;93,195,55,58","145,149,36,39"
2100,3,1,"32,146,33,34;76,154,40,45;91,197,55,56","144,149,38,40"
2101,3,1,"32,145,33,36;76,154,39,44;88,197,56,56","144,149,37,40"
2102,3,1,"32,145,34,36;75,153,39,44;86,198,56,55","144,149,37,41"
2103,3,1,"32,145,34,36;74,153,40,44;85,200,56,53","144,150,37,40"
2104,3,1,"32,146,34,35;74,154,40,44;84,202,56,51","143,150,38,40"
2105,3,1,"32,146,34,35;74,154,39,43;82,204,56,50","143,150,38,41"
2106,3,1,"32,146,34,35;73,153,40,44;81,206,56,48","143,150,37,41"
2107,3,1,"32,146,34,35;73,154,39,43;79,206,56,47","142,151,38,41"
2108,3,1,"32,146,34,35;72,154,40,43;77,207,56,46","142,150,37,41"
2109,3,1,"32,146,34,35;72,153,40,44;75,208,56,45","142,151,37,41"
2110,3,1,"32,146,34,35;72,154,40,45;74,209,56,44","141,151,37,41"
2111,3,1,"32,146,34,34;71,154,40,45;72,209,56,44","141,151,37,41"
2112,3,1,"32,146,34,34;70,155,40,45;69,210,56,42","140,151,37,41"
2113,3,1,"32,146,34,35;70,155,40,45;68,210,56,42","140,152,37,40"
2114,3,1,"32,146,34,35;69,155,41,45;64,210,57,42","139,152,37,40"
2115,3,1,"32,146,34,35;69,156,40,45;62,210,57,42","138,151,37,41"
2116,3,1,"32,146,34,35;69,157,40,46;59,210,57,42","137,151,37,41"
2117,3,1,"32,146,34,35;68,158,41,47;58,211,56,41","137,151,37,41"
2118,3,1,"32,146,34,35;68,158,41,48;54,211,57,41","136,151,37,40"
2119,3,1,"33,146,33,35;66,159,42,47;51,212,57,40","135,151,37,40"
2120,3,1,"32,146,34,35;67,160,41,46;48,213,57,39","134,150,38,41"
2121,3,1,"32,146,34,35;67,160,41,47;45,215,58,38","133,150,38,40"
2122,3,1,"32,146,34,35;67,161,41,46;41,216,59,37","133,150,37,40"
2123,2,1,"33,145,33,36;67,162,41,46","132,149,37,41"
2124,2,1,"32,146,34,35;67,163,41,47","131,149,38,41"
2125,2,1,"32,146,34,35;67,162,41,47","131,149,37,41"
2126,2,1,"33,146,33,35;67,163,41,47","131,149,37,40"
2127,2,1,"32,146,34,35;66,163,41,46","130,149,38,40"
2128,2,1,"33,146,33,35;67,163,41,47","130,149,37,40"
2129,2,1,"33,146,33,35;66,162,41,47","129,149,38,40"
2130,2,1,"33,146,33,35;65,162,42,47","129,149,38,41"
2131,2,1,"33,146,33,35;65,162,41,46","129,149,37,40"
2132,2,1,"32,146,34,35;65,163,41,46","128,149,38,40"
2133,2,1,"32,146,33,34;64,163,41,46","127,149,39,42"
2134,2,1,"33,147,32,34;63,163,41,47","127,149,39,41"
2135,1,1,"63,163,41,46","127,149,38,41"
2136,1,1,"62,163,41,47","126,149,39,42"
2137,1,1,"61,164,41,47","126,149,39,42"
2138,1,2,"60,164,41,47","281,139,31,36;126,150,38,41"
2139,1,1,"59,164,42,47","126,150,38,41"
2140,1,1,"59,165,41,47","126,150,38,41"
2141,1,1,"58,166,41,47","126,150,38,41"
2142,1,1,"57,167,41,47","125,151,38,40"
2143,1,1,"56,167,41,47","125,151,38,41"
2144,1,1,"55,168,41,47","125,152,38,40"
2145,1,1,"54,169,41,47","125,152,38,40"
2146,1,1,"53,170,41,46","125,152,38,41"
2147,1,1,"52,172,41,46","125,153,38,40"
2148,1,1,"51,173,41,46","125,153,38,40"
2149,1,1,"49,173,42,46","125,153,38,40"
2150,1,1,"48,174,41,46","125,153,38,41"
2151,1,1,"46,176,42,46","125,153,38,41"
2152,1,1,"45,176,42,47","126,153,38,41"
2153,1,1,"43,175,42,47","126,153,38,41"
2154,1,1,"42,175,42,46","127,153,38,41"
2155,1,1,"40,175,42,47","127,152,38,41"
2156,1,2,"39,175,42,47","284,134,33,37;127,152,38,41"
2157,1,2,"37,175,42,47","285,134,32,37;127,152,38,40"
2158,1,1,"36,176,43,49","127,152,38,40"
2159,1,1,"34,175,44,50","127,152,38,41"
2160,1,1,"33,175,44,50","127,152,38,41"
2161,1,1,"32,174,43,50","127,152,38,41"
2162,1,1,"31,174,43,50","127,151,38,42"
2163,1,1,"30,174,44,51","127,151,38,42"
2164,1,1,"28,174,45,52","126,151,39,41"
2165,1,1,"27,174,44,52","126,151,38,41"
2166,1,1,"27,174,43,51","125,151,39,41"
2167,1,1,"25,175,44,51","125,151,38,41"
2168,1,1,"24,175,44,52","124,151,39,42"
2169,1,1,"23,175,44,53","124,151,39,42"
2170,1,1,"21,176,45,52","123,152,39,42"
2171,1,1,"20,177,45,51","123,152,39,42"
2172,1,1,"19,178,45,51","122,152,39,42"
2173,1,1,"18,179,44,52","122,153,39,42"
2174,1,1,"17,179,44,52","121,153,39,42"
2175,1,1,"16,180,44,51","121,153,39,42"
2176,1,1,"15,181,44,52","120,154,39,42"
2177,1,1,"13,183,44,51","119,154,39,42"
2178,1,1,"13,183,43,52","118,154,39,43"
2179,1,1,"12,184,44,51","118,155,39,42"
2180,1,1,"11,185,43,51","117,155,39,43"
2181,1,1,"9,186,44,51","116,155,39,43"
2182,0,1,,"115,155,39,43"
2183,0,1,,"114,155,40,44"
2184,0,1,,"112,155,41,44"
2185,0,1,,"112,154,40,44"
2186,1,1,"4,186,43,51","111,153,40,44"
2187,0,1,,"110,153,40,43"
2188,0,1,,"110,153,40,43"
2189,0,1,,"109,152,40,43"
2190,0,1,,"108,152,40,43"
2191,1,1,"0,187,39,51","107,152,40,42"
2192,1,1,"0,188,37,50","107,152,39,42"
2193,0,1,,"106,152,40,42"
2194,0,1,,"105,151,40,44"
2195,0,1,,"105,151,39,44"
2196,0,1,,"105,151,39,44"
2197,0,1,,"104,151,40,43"
2198,0,1,,"104,151,39,43"
2199,0,1,,"103,151,40,43"
2200,0,1,,"103,152,40,42"
2201,0,1,,"103,152,39,42"
2202,1,1,"311,136,31,33","103,152,40,42"
2203,1,1,"312,136,30,33","102,152,40,43"
2204,1,1,"312,136,31,34","102,152,40,43"
2205,1,1,"312,136,31,34","102,153,40,43"
2206,1,1,"312,137,31,33","102,153,40,44"
2207,1,1,"313,137,30,34","102,153,40,44"
2208,1,1,"313,138,31,34","102,153,41,45"
2209,1,1,"313,138,31,34","102,154,40,44"
2210,1,1,"313,138,31,34","102,154,40,45"
2211,1,1,"314,138,31,34","102,155,40,44"
2212,1,1,"314,139,31,33","102,155,41,44"
2213,1,1,"315,138,30,34","102,155,41,45"
2214,1,1,"315,138,30,33","102,155,41,44"
2215,1,1,"315,138,30,33","103,156,40,43"
2216,1,1,"315,138,30,33","103,155,41,44"
2217,1,1,"316,138,30,32","104,155,40,45"
2218,1,1,"316,138,30,32","104,155,41,44"
2219,1,1,"316,137,30,33","105,154,41,45"
2220,1,1,"316,137,30,32","105,153,41,45"
2221,1,1,"316,136,30,33","106,153,40,44"
2222,1,1,"316,136,30,32","106,153,41,45"
2223,1,1,"316,136,30,32","106,153,41,45"
2224,1,1,"316,135,31,33","106,152,41,45"
2225,1,1,"316,135,31,33","106,152,42,45"
2226,1,1,"317,135,30,33","106,152,42,46"
2227,1,1,"317,134,31,34","106,151,42,46"
2228,1,1,"317,134,31,34","106,151,42,46"
2229,1,1,"318,135,30,33","106,151,41,46"
2230,1,1,"318,135,31,33","106,151,41,46"
2231,1,1,"318,135,31,33","106,151,41,46"
2232,1,1,"319,135,30,33","106,151,40,46"
2233,1,1,"319,135,31,33","105,152,41,45"
2234,1,1,"319,135,31,34","105,152,41,45"
2235,1,1,"320,136,31,33","104,152,42,46"
2236,1,1,"320,136,31,33","104,152,41,46"
2237,1,1,"320,136,31,34","104,152,40,46"
2238,1,1,"321,137,30,33","103,153,41,45"
2239,1,1,"321,137,31,34","102,153,41,45"
2240,1,1,"322,138,30,33","102,154,40,45"
2241,1,1,"322,138,31,34","101,155,41,45"
2242,1,1,"322,138,31,34","101,155,40,45"
2243,1,1,"323,139,31,33","100,155,41,46"
2244,1,1,"324,139,30,34","99,156,41,46"
2245,1,1,"324,139,31,34","98,156,41,46"
2246,1,1,"324,139,31,34","97,156,41,46"
2247,1,1,"325,139,31,34","96,156,41,46"
2248,1,1,"326,139,31,34","95,156,41,46"
2249,1,1,"326,139,31,33","94,156,41,46"
2250,1,1,"327,139,30,33","93,156,41,46"
2251,1,1,"327,139,31,33","92,155,41,46"
2252,1,1,"328,139,30,33","91,155,41,46"
2253,1,1,"328,138,31,34","89,154,42,47"
2254,0,1,,"88,154,41,47"
2255,0,1,,"87,154,41,46"
