Frame Number,Total non-masked faces,Total masked faces,Non-masked Face ROIs,Masked Face ROIs
1587,4,0,"25,138,58,68;263,67,39,45;47,69,61,70;100,78,123,145",
1588,4,0,"24,137,57,68;263,67,38,44;47,68,61,70;97,79,121,143",
1589,4,0,"24,136,58,69;262,67,38,45;48,68,60,70;94,81,122,147",
1590,4,1,"23,136,58,69;262,68,38,44;48,66,60,70;91,81,123,148","369,132,48,57"
1591,4,1,"21,136,59,69;261,68,38,44;48,65,60,70;88,83,124,148","371,133,46,55"
1592,5,1,"290,80,47,54;21,135,58,69;261,68,38,45;49,64,59,70;85,83,124,150","372,133,45,55"
1593,3,1,"19,135,58,66;49,62,59,70;81,84,124,150","374,134,43,53"
1594,3,1,"19,134,58,69;50,62,58,69;77,85,124,149","374,135,43,52"
1595,3,1,"18,133,59,70;47,64,58,68;75,86,123,149","375,135,42,52"
1596,3,1,"18,135,59,69;47,63,58,69;71,88,122,148","376,135,41,53"
1597,3,1,"17,134,58,69;48,63,57,67;66,88,123,147","377,135,40,52"
1598,3,1,"16,133,58,68;47,62,57,66;63,89,123,147","377,134,40,54"
1599,2,1,"15,131,58,68;57,88,122,144","378,134,39,54"
1600,2,0,"15,130,57,68;52,90,122,144",
1601,2,0,"14,130,56,67;48,90,122,144",
1602,2,0,"15,129,56,67;43,90,123,144",
1603,2,0,"14,128,56,65;39,89,124,145",
1604,1,0,"34,89,125,146",
1605,1,0,"28,90,126,145",
1606,2,0,"134,81,61,74;24,89,126,146",
1607,2,0,"133,79,62,75;21,88,127,146",
1608,2,0,"130,79,63,75;16,89,127,146",
1609,2,0,"129,79,63,75;12,89,127,146",
1610,2,0,"128,77,63,76;10,87,128,147",
1611,2,0,"128,78,62,74;8,88,127,144",
1612,2,0,"127,78,62,74;4,85,129,147",
1613,2,0,"125,77,63,75;1,84,130,148",
1614,2,0,"125,77,62,74;0,84,128,146",
1615,2,0,"124,77,62,75;-1,84,126,144",
1616,2,0,"122,76,63,76;-2,84,125,146",
1617,2,0,"122,76,63,76;-3,82,123,146",
1618,2,0,"122,76,62,75;-2,79,121,147",
1619,2,0,"120,76,63,75;-4,77,119,147",
1620,2,0,"120,76,63,75;-3,76,117,146",
1621,3,0,"166,58,32,35;119,77,63,74;-3,74,115,145",
1622,4,0,"294,80,45,50;166,58,32,36;118,76,63,76;-3,72,114,145",
1623,4,0,"293,81,45,50;166,58,32,35;116,76,64,76;-3,70,112,146",
1624,4,0,"294,82,43,49;166,59,32,35;116,77,63,75;-3,70,109,145",
1625,4,0,"294,82,44,49;166,59,32,35;115,77,63,76;-1,69,109,148",
1626,3,0,"294,83,43,49;114,77,64,76;-1,68,109,151",
1627,3,0,"294,83,43,49;114,78,63,75;0,65,109,154",
1628,3,0,"294,83,43,49;114,78,63,75;-2,62,105,153",
1629,3,0,"294,83,43,50;113,79,62,74;-3,61,103,152",
1630,3,0,"294,84,44,50;111,80,63,75;-2,58,103,156",
1631,3,0,"294,85,43,49;110,81,63,74;-2,58,102,156",
1632,3,0,"294,85,43,49;108,81,64,75;-1,57,102,160",
1633,2,0,"294,86,43,48;109,81,63,75",
1634,2,0,"294,86,42,49;107,82,63,75",
1635,2,0,"293,87,43,48;107,83,63,74",
1636,2,0,"293,86,43,49;107,83,62,75",
1637,2,0,"293,87,43,49;106,84,62,75",
1638,2,0,"293,87,43,49;104,84,63,76",
1639,2,0,"293,87,43,49;102,85,64,76",
1640,2,0,"292,88,43,48;103,86,63,75",
1641,2,0,"292,88,43,49;101,86,64,76",
1642,2,0,"292,88,43,48;100,86,64,76",
1643,2,0,"291,88,43,48;100,87,64,75",
1644,2,0,"291,88,43,48;100,88,63,74",
1645,2,0,"291,87,43,49;99,88,63,75",
1646,2,0,"291,87,42,49;97,88,63,76",
1647,2,0,"290,88,43,48;96,89,64,76",
1648,2,0,"291,88,42,49;95,88,63,77",
1649,2,0,"290,89,43,48;95,89,63,75",
1650,2,0,"290,88,43,49;95,89,63,76",
1651,2,0,"290,88,43,49;94,89,63,75",
1652,3,0,"21,63,65,77;289,87,44,50;92,89,64,76",
1653,3,0,"21,62,65,78;289,87,44,50;92,89,64,75",
1654,3,0,"21,63,65,77;289,87,43,50;91,90,64,75",
1655,3,0,"22,63,64,76;289,87,43,50;91,89,63,76",
1656,3,0,"22,62,64,77;288,87,44,49;90,89,64,75",
1657,3,0,"23,62,63,76;288,87,43,49;90,88,63,76",
1658,3,0,"22,61,63,76;288,86,43,50;89,88,64,76",
1659,3,0,"22,62,63,75;288,86,43,50;88,87,63,76",
1660,3,0,"22,62,62,74;288,86,43,50;87,87,64,76",
1661,3,0,"22,62,62,74;288,86,43,50;87,86,63,76",
1662,3,0,"21,61,62,75;288,86,43,50;86,86,63,76",
1663,3,0,"20,60,63,75;288,86,43,50;84,85,64,77",
1664,3,0,"20,60,63,75;288,86,43,50;83,84,64,77",
1665,3,0,"19,58,64,77;288,86,43,50;82,84,65,77",
1666,3,0,"19,58,64,77;287,86,45,49;81,83,64,77",
1667,3,0,"19,58,64,77;287,85,44,50;81,82,64,77",
1668,3,0,"19,58,64,77;287,85,44,50;80,82,64,76",
1669,3,0,"19,58,64,77;287,85,44,50;78,81,65,77",
1670,3,0,"19,59,64,76;287,85,44,50;77,80,64,77",
1671,3,0,"19,58,64,77;287,85,44,50;76,79,64,78",
1672,3,0,"19,58,64,78;288,85,43,49;74,78,65,78",
1673,3,0,"19,59,64,77;288,85,43,49;74,77,65,78",
1674,3,0,"19,59,64,77;288,85,43,49;73,77,65,79",
1675,3,0,"19,59,64,77;288,85,44,49;71,76,65,79",
1676,3,0,"19,60,64,77;288,85,43,49;70,75,64,79",
1677,3,0,"19,59,64,78;288,84,44,50;69,74,64,79",
1678,4,0,"349,35,37,42;19,61,64,77;288,84,44,50;69,74,64,79",
1679,3,0,"19,62,64,76;288,84,44,50;68,74,64,79",
1680,3,0,"19,62,64,76;288,84,44,50;67,73,65,79",
1681,3,0,"19,62,64,77;288,84,44,50;66,73,64,79",
1682,3,0,"19,63,64,77;287,84,45,50;65,73,64,79",
1683,3,0,"19,63,64,78;287,84,45,50;63,73,65,78",
1684,3,0,"19,64,64,78;288,84,44,51;61,73,66,79",
1685,3,0,"19,64,65,78;288,85,45,50;60,73,66,80",
1686,3,0,"19,65,64,77;288,85,45,50;59,72,66,80",
1687,4,0,"350,36,39,43;19,66,64,77;288,85,45,50;58,74,65,79",
1688,4,0,"351,36,38,43;19,67,64,77;289,85,44,50;56,74,66,79",
1689,4,0,"351,36,38,43;19,68,64,77;289,85,43,50;55,74,65,79",
1690,3,0,"19,69,63,76;288,85,45,50;54,74,65,79",
1691,3,0,"19,68,63,77;289,86,44,50;53,74,65,80",
1692,3,0,"20,70,62,77;289,86,44,50;51,75,66,79",
1693,3,0,"21,71,62,77;290,87,43,50;50,75,66,79",
1694,4,0,"353,38,37,42;22,71,63,77;289,86,44,51;49,76,66,79",
1695,4,0,"354,39,36,42;21,72,63,77;289,87,45,50;47,77,65,79",
1696,3,0,"25,73,66,79;289,87,45,51;45,77,66,79",
1697,3,0,"22,74,63,76;290,88,44,50;46,78,65,79",
1698,4,0,"207,75,40,47;22,74,64,76;290,89,45,51;42,78,66,80",
1699,4,0,"207,75,39,47;23,74,66,77;291,89,44,51;41,79,66,80",
1700,5,0,"355,40,37,42;206,75,39,46;26,75,65,77;291,89,44,51;39,80,66,80",
1701,3,0,"206,75,39,46;291,89,45,51;37,80,66,80",
1702,3,0,"205,75,39,46;291,89,45,51;35,81,66,80",
1703,3,0,"205,75,38,46;292,90,44,51;33,80,66,81",
1704,2,0,"204,75,38,46;31,80,66,80",
1705,2,0,"204,75,38,46;27,83,66,81",
1706,2,0,"203,75,39,45;27,84,66,80",
1707,3,0,"357,41,38,43;203,74,38,46;26,84,66,81",
1708,3,1,"357,41,38,43;202,74,39,46;24,86,66,80","293,90,46,53"
1709,3,1,"358,41,38,43;201,75,39,46;22,86,66,81","294,90,46,54"
1710,3,1,"358,41,37,42;201,75,39,46;20,87,66,80","294,90,46,54"
1711,3,1,"358,41,38,43;200,75,39,45;18,88,66,81","295,92,45,52"
1712,3,1,"358,41,38,43;199,75,39,45;17,89,65,80","296,93,44,51"
1713,3,1,"358,41,38,43;199,75,39,45;16,89,65,81","296,93,45,51"
1714,3,1,"358,41,38,42;198,75,39,46;14,89,65,81","297,93,44,51"
1715,3,2,"359,41,37,42;198,76,39,45;10,90,64,80","130,111,48,59;297,94,45,51"
1716,3,2,"359,41,37,42;197,76,39,46;9,90,64,80","131,113,46,57;298,94,45,52"
1717,3,2,"359,41,38,42;196,76,39,45;7,90,63,79","130,114,46,57;298,93,45,52"
1718,3,2,"359,41,38,42;196,76,38,45;5,87,63,78","130,115,46,57;299,94,45,52"
1719,3,2,"359,40,38,42;196,77,38,45;3,89,62,78","129,116,47,58;299,94,45,51"
1720,3,2,"359,40,38,42;195,77,38,45;0,91,61,76","129,116,48,59;300,94,45,51"
1721,3,2,"359,40,37,42;194,78,39,45;0,90,62,78","130,117,48,59;301,94,45,51"
1722,3,2,"359,39,38,42;194,78,39,46;0,88,62,79","129,118,48,59;301,94,46,52"
1723,3,2,"359,39,37,42;193,79,39,45;-1,87,61,77","129,118,50,61;301,94,46,52"
1724,3,2,"359,39,37,42;192,79,40,45;-2,87,58,76","129,119,49,61;302,94,45,51"
1725,4,2,"37,66,61,71;359,39,37,42;192,79,39,46;-2,86,56,76","130,120,49,61;303,93,45,53"
1726,4,2,"32,69,65,75;359,38,37,42;191,79,39,46;-2,86,55,76","129,121,49,60;303,95,46,51"
1727,4,2,"32,68,65,76;359,38,37,42;191,80,39,46;-2,85,54,75","130,122,48,59;304,95,45,51"
1728,3,2,"34,67,64,75;190,81,40,46;-2,85,52,74","130,123,48,59;304,95,46,51"
1729,2,2,"33,65,64,74;189,80,40,47","130,124,49,59;305,94,45,51"
1730,2,2,"31,66,64,74;189,80,39,47","132,123,50,60;305,93,46,52"
1731,2,2,"31,65,64,73;188,81,40,46","132,123,51,60;306,92,45,53"
1732,4,2,"168,59,36,39;358,37,37,42;31,64,64,74;187,81,40,47","134,123,51,61;306,93,46,52"
1733,4,2,"168,59,36,38;358,37,37,42;30,65,64,74;187,81,40,47","133,122,51,61;306,93,46,52"
1734,4,2,"169,58,35,39;358,37,37,42;29,63,65,75;186,81,40,47","132,122,53,61;307,93,46,53"
1735,4,2,"168,58,36,39;358,37,37,42;27,63,66,76;185,81,41,47","134,121,53,61;307,93,46,53"
1736,4,2,"169,58,35,39;357,37,38,42;26,62,67,77;184,81,41,47","135,120,52,62;307,92,46,53"
1737,4,2,"169,58,35,39;357,37,38,42;25,64,67,77;184,81,40,47","135,119,53,62;308,92,46,54"
1738,4,2,"170,58,35,38;357,36,38,43;25,64,67,77;183,82,40,46","135,119,53,62;308,92,46,53"
1739,4,2,"169,58,36,39;356,36,39,43;24,64,67,78;182,82,41,46","136,118,53,62;308,92,46,53"
1740,4,2,"169,58,36,38;356,37,39,43;23,64,67,79;181,82,41,46","136,118,53,62;309,91,46,53"
1741,4,2,"170,58,35,38;356,37,39,43;24,64,67,78;181,82,40,46","136,118,52,62;309,91,46,53"
1742,3,2,"356,37,38,43;22,67,67,77;180,83,40,45","137,117,52,62;310,92,46,53"
1743,3,2,"356,37,38,43;21,67,67,77;179,82,40,46","137,116,52,62;311,92,46,53"
1744,3,2,"356,38,38,42;21,67,66,77;178,81,41,47","137,116,53,62;311,92,47,53"
1745,3,2,"356,38,38,43;21,70,67,77;178,81,40,47","137,115,53,62;311,92,46,52"
1746,3,2,"355,38,39,43;21,71,66,76;177,81,40,47","138,114,52,63;311,92,46,52"
1747,3,2,"355,38,39,44;20,72,66,76;177,81,40,47","137,113,53,64;311,92,46,52"
1748,3,2,"355,38,38,43;19,72,66,77;176,81,40,46","138,112,53,65;312,92,45,52"
1749,3,2,"355,38,38,43;19,74,66,76;176,81,39,46","137,112,54,64;312,92,46,52"
1750,3,2,"355,39,38,43;19,75,65,76;175,81,40,46","137,111,54,65;313,92,45,52"
1751,4,2,"170,57,35,38;355,39,38,44;18,75,65,76;175,81,40,46","138,110,53,65;313,91,45,53"
1752,4,2,"170,57,35,38;355,40,38,43;17,76,66,76;174,81,40,46","138,109,54,65;313,92,46,52"
1753,4,2,"170,57,35,38;354,40,38,43;16,76,65,77;174,81,40,46","137,108,54,66;314,92,45,52"
1754,4,2,"172,58,33,37;354,40,38,43;15,77,65,76;174,80,39,46","137,107,55,66;314,92,46,53"
1755,3,2,"354,41,39,43;14,78,66,76;173,80,40,46","136,107,55,66;314,93,46,52"
1756,3,2,"354,41,38,43;13,77,66,78;173,80,39,45","135,107,55,65;315,91,47,55"
1757,3,2,"353,41,38,43;12,77,66,78;173,80,39,45","135,106,55,66;315,91,48,55"
1758,3,2,"353,41,38,43;11,78,67,78;172,80,39,45","135,106,55,66;315,91,47,55"
1759,3,2,"353,41,38,43;8,78,69,80;171,81,39,45","135,105,55,66;315,92,47,54"
1760,3,2,"353,42,37,42;8,77,68,80;171,79,39,45","135,105,55,66;315,91,48,55"
1761,3,2,"352,42,38,43;6,78,69,82;170,80,39,45","135,105,55,66;315,92,48,54"
1762,3,2,"352,42,38,43;2,79,71,82;170,81,39,44","134,104,55,67;316,93,46,54"
1763,3,2,"351,42,38,43;1,79,71,83;170,81,38,44","134,104,56,67;316,94,46,53"
1764,3,2,"351,43,38,42;0,78,71,83;169,81,39,44","133,104,56,67;317,95,46,53"
1765,3,2,"351,43,37,42;0,77,71,83;169,81,38,44","131,104,56,67;317,96,46,52"
1766,3,2,"351,42,37,43;0,77,71,83;168,80,39,45","130,105,57,67;317,96,46,52"
1767,3,2,"350,42,37,42;0,77,70,83;168,80,39,44","131,105,56,67;317,98,46,51"
1768,3,2,"350,42,37,43;0,77,69,82;167,79,39,45","131,105,56,68;318,98,45,51"
1769,3,2,"350,42,37,43;0,76,68,82;167,80,39,45","131,106,56,68;318,99,45,51"
1770,3,2,"349,42,38,43;-1,75,68,82;167,79,39,46","131,107,56,68;318,99,46,51"
1771,3,2,"349,42,38,43;-1,75,67,81;166,80,39,45","131,108,56,67;318,99,46,51"
1772,3,2,"349,42,38,43;-1,75,66,81;166,80,39,45","129,109,55,66;318,99,46,52"
1773,3,2,"348,42,39,43;-1,75,65,81;165,79,39,45","128,109,55,67;319,99,45,52"
1774,3,2,"348,41,38,43;-1,74,64,81;165,79,39,46","128,110,56,67;319,100,46,52"
1775,3,2,"348,41,38,43;-1,74,63,82;165,80,39,45","126,111,55,67;319,101,46,52"
1776,3,2,"348,41,38,43;-1,74,62,81;164,81,40,45","126,113,54,66;319,102,46,51"
1777,3,2,"347,40,38,43;-1,73,61,82;164,81,39,45","126,113,54,66;320,103,46,51"
1778,3,2,"347,41,39,42;-1,73,61,82;164,80,39,46","126,114,54,67;320,103,45,51"
1779,3,2,"347,41,39,42;-1,72,60,81;163,80,40,47","125,115,54,67;320,103,45,51"
1780,3,2,"347,40,38,43;-1,72,59,82;163,81,40,46","124,115,55,67;320,103,45,51"
1781,3,2,"347,40,39,43;-1,71,59,81;162,80,41,47","124,116,54,67;320,103,45,51"
1782,3,2,"347,39,38,43;0,71,58,81;162,81,40,47","124,118,54,65;320,103,46,52"
1783,3,2,"347,39,38,43;0,70,57,81;161,81,41,48","124,119,53,65;320,103,46,52"
1784,3,2,"347,39,38,43;0,70,57,81;161,82,41,48","123,119,54,66;320,102,46,53"
1785,3,2,"347,38,38,43;0,69,56,82;161,83,41,47","122,120,54,65;320,103,46,53"
1786,3,2,"347,37,39,44;0,69,56,82;160,83,41,48","121,120,54,65;320,104,46,53"
1787,3,2,"347,37,38,43;0,68,56,82;160,83,41,48","120,120,55,66;320,104,47,53"
1788,3,2,"347,36,38,44;0,67,55,82;159,83,41,48","120,120,55,66;320,104,47,53"
1789,3,2,"347,37,39,43;0,67,55,82;160,84,41,48","121,121,54,65;320,104,47,53"
1790,3,2,"347,37,39,43;0,67,55,82;160,84,40,48","118,120,55,66;320,105,47,52"
1791,3,2,"347,37,39,43;0,67,54,81;160,84,40,48","117,121,55,65;320,104,46,53"
1792,3,1,"347,36,39,44;0,67,54,81;160,85,40,48","115,120,56,66"
1793,3,1,"347,36,39,43;0,67,53,81;159,85,41,48","115,120,56,66"
1794,3,1,"347,35,39,44;0,67,53,81;159,85,41,48","114,119,57,67"
1795,3,1,"347,35,39,44;0,67,53,80;160,87,40,47","113,119,57,66"
1796,3,2,"347,35,39,44;0,68,53,81;159,86,40,48","321,103,46,53;112,118,57,67"
1797,3,2,"348,36,39,44;0,69,52,81;158,86,41,48","320,101,49,55;110,119,56,66"
1798,3,2,"348,37,39,44;0,69,52,80;159,86,40,48","321,101,47,54;110,118,57,66"
1799,3,2,"348,37,39,44;0,69,52,80;159,87,40,48","321,101,47,54;109,117,57,67"
1800,3,2,"349,37,38,44;0,70,52,80;159,87,40,48","321,101,47,53;108,116,56,67"
1801,3,2,"348,37,39,44;0,70,52,80;158,87,41,48","321,100,49,55;107,115,57,67"
1802,3,2,"349,37,38,44;0,71,52,81;158,87,41,47","321,99,50,56;105,114,58,68"
1803,3,2,"349,37,38,44;0,71,52,81;158,86,41,48","321,98,51,57;105,114,57,68"
1804,3,2,"349,38,38,43;0,72,52,81;158,87,40,47","321,99,49,56;103,114,57,68"
1805,3,2,"349,38,38,43;0,72,52,81;158,86,40,47","321,99,48,55;103,113,57,68"
1806,3,2,"349,39,38,44;0,73,52,81;158,86,40,48","321,100,48,54;102,112,57,69"
1807,3,2,"349,39,39,44;0,74,52,81;158,87,40,47","322,101,47,53;101,112,58,68"
1808,3,2,"349,40,39,44;0,76,52,81;157,87,41,47","323,100,48,54;100,111,58,68"
1809,3,2,"349,40,39,44;0,77,51,81;157,87,40,46","323,101,47,53;99,111,58,68"
1810,3,2,"350,40,38,44;0,78,52,81;157,86,40,47","323,101,46,52;99,110,57,68"
1811,3,2,"350,41,38,44;0,78,52,81;157,86,40,47","323,101,46,52;98,110,58,68"
1812,3,2,"350,41,38,44;0,79,52,81;156,86,40,47","324,101,46,51;97,110,57,69"
1813,3,2,"350,42,38,43;0,79,52,82;156,85,40,47","324,100,46,52;96,109,58,69"
1814,3,2,"350,42,39,44;0,80,52,82;156,86,40,47","323,95,48,56;96,109,57,68"
1815,3,2,"350,42,38,43;0,81,52,82;155,85,41,47","324,96,48,56;95,108,58,69"
1816,3,2,"350,43,39,44;0,82,52,83;155,85,41,47","324,98,48,54;94,107,58,69"
1817,3,2,"350,43,39,43;0,82,52,84;155,84,40,48","325,98,47,54;93,107,59,69"
1818,3,2,"351,43,38,43;0,83,52,84;154,84,41,48","325,98,48,54;93,107,58,69"
1819,3,1,"351,43,38,44;0,83,53,83;154,83,40,49","92,107,59,69"
1820,3,1,"351,44,39,43;0,83,53,84;153,83,41,49","91,106,59,70"
1821,3,1,"352,44,39,44;0,82,54,84;153,83,41,48","91,107,59,69"
1822,3,1,"352,44,39,44;0,83,55,86;152,83,41,48","90,106,59,70"
1823,4,1,"327,100,47,52;352,44,40,45;0,83,55,85;152,84,41,47","90,106,59,70"
1824,5,1,"257,36,35,40;328,100,46,52;353,45,39,45;0,84,56,85;151,83,42,47","89,106,59,69"
1825,5,1,"257,36,35,40;328,99,47,53;353,45,39,44;0,84,56,86;151,83,41,47","88,106,60,70"
1826,5,1,"257,36,35,40;328,99,48,53;353,45,40,45;0,84,57,86;151,82,41,48","87,107,60,69"
1827,5,1,"258,37,35,39;328,100,47,52;354,45,39,45;0,83,57,86;151,82,41,48","87,107,60,69"
1828,5,1,"257,37,35,39;329,100,47,53;354,45,40,45;0,83,57,86;150,82,42,48","86,107,60,70"
1829,5,1,"258,37,34,39;329,101,47,52;354,45,40,45;0,82,58,85;150,81,42,49","86,107,60,71"
1830,5,1,"257,37,35,40;329,100,47,53;354,45,40,45;0,82,58,86;149,82,42,49","85,108,61,71"
1831,5,1,"257,38,34,39;330,101,47,52;354,45,40,45;0,80,59,87;149,81,42,50","84,108,61,71"
1832,4,1,"330,101,47,52;354,45,40,45;0,79,60,86;149,82,41,49","84,108,60,71"
1833,4,1,"331,101,47,53;354,45,40,45;0,78,60,87;148,82,42,49","83,109,60,71"
1834,4,1,"331,101,47,53;354,44,40,46;0,77,61,87;148,82,41,49","83,109,60,72"
1835,4,1,"332,101,46,53;354,44,40,45;0,76,61,87;147,83,42,48","82,111,61,71"
1836,4,1,"332,102,47,53;354,44,39,45;0,76,61,87;147,83,41,48","81,112,59,71"
1837,4,1,"333,101,46,54;354,44,40,45;0,74,62,87;146,83,42,49","80,112,59,72"
1838,4,1,"333,102,47,53;354,44,39,45;0,74,62,87;146,83,42,49","81,113,59,71"
1839,4,1,"333,102,47,54;354,43,40,46;0,73,63,87;146,84,41,49","80,114,59,71"
1840,4,1,"334,103,47,54;354,43,39,45;0,72,63,87;145,84,42,49","80,115,59,71"
1841,4,1,"334,103,48,54;354,43,39,45;0,71,64,87;145,84,42,49","80,116,58,70"
1842,4,1,"334,103,48,54;354,42,39,45;0,71,64,87;145,84,41,50","81,117,59,70"
1843,4,1,"335,103,48,55;354,42,39,45;0,70,64,87;144,85,42,49","81,118,60,70"
1844,4,1,"336,104,47,54;353,42,40,45;0,69,63,87;144,85,41,49","80,119,59,70"
1845,4,1,"337,104,47,54;353,41,40,46;0,68,63,87;144,86,41,49","79,120,59,70"
1846,4,1,"337,105,48,54;353,41,40,46;0,67,64,87;143,87,41,49","77,121,59,69"
1847,4,1,"338,105,47,54;353,40,40,47;0,63,63,89;143,88,41,48","75,124,58,67"
1848,4,1,"339,105,47,54;353,40,40,46;0,62,63,88;142,88,42,48","78,124,58,68"
1849,4,1,"339,105,48,55;352,39,41,47;0,60,63,89;142,89,42,48","80,123,58,70"
1850,4,1,"340,105,47,55;352,39,41,47;0,60,62,89;141,89,42,48","80,123,58,70"
1851,4,1,"341,105,47,55;352,39,40,47;0,59,62,90;140,90,42,48","79,123,59,71"
1852,4,1,"341,106,48,54;352,39,40,47;0,60,63,90;140,90,42,48","79,122,58,70"
1853,4,1,"342,106,48,54;351,39,41,46;0,60,63,89;140,90,41,49","75,122,58,69"
1854,4,1,"343,105,48,55;351,39,41,46;0,59,62,89;139,91,42,48","76,122,58,69"
1855,4,1,"343,105,49,55;351,39,40,46;0,59,62,88;138,91,42,48","76,122,58,69"
1856,4,1,"344,105,48,55;351,39,40,46;0,58,61,89;138,91,42,49","76,124,58,68"
1857,5,1,"169,61,38,41;345,105,48,55;351,39,39,45;0,58,62,89;137,91,42,49","75,122,59,70"
1858,5,1,"169,61,37,41;346,105,47,54;351,39,39,46;0,58,62,89;137,92,42,48","72,122,59,70"
1859,6,1,"256,43,33,37;169,62,37,40;346,104,48,55;351,39,39,46;0,57,62,90;136,91,42,49","71,121,58,68"
1860,6,1,"256,42,33,38;169,62,37,41;347,103,48,56;350,39,39,45;0,57,62,90;136,91,42,49","71,120,58,68"
1861,6,1,"256,43,33,37;169,62,38,42;348,104,48,55;350,39,40,46;0,57,60,90;135,91,42,49","70,120,59,69"
1862,6,1,"256,42,33,38;170,62,37,41;349,104,47,55;350,39,40,46;0,57,59,90;135,91,41,49","70,118,58,69"
1863,6,1,"256,42,33,38;170,63,37,41;350,104,47,55;350,40,40,45;0,57,59,90;134,91,42,49","70,118,59,69"
1864,6,1,"256,42,33,37;170,63,38,41;350,104,48,54;350,39,39,46;0,57,58,90;134,91,41,49","69,118,60,69"
1865,6,1,"256,42,33,37;170,64,38,40;351,104,48,54;350,40,39,46;0,57,58,90;133,91,42,49","68,116,59,71"
1866,6,1,"256,42,34,38;171,64,37,40;352,104,48,54;350,40,39,46;0,57,57,90;132,91,42,49","67,115,61,71"
1867,5,1,"171,64,37,41;353,103,47,54;349,40,41,47;0,58,57,89;132,91,42,49","67,115,61,72"
1868,5,1,"171,64,37,41;353,103,48,54;348,40,40,46;0,58,56,90;132,91,41,49","67,114,62,72"
1869,5,1,"171,64,38,41;354,103,47,54;348,41,41,46;0,59,56,90;131,90,42,50","67,113,62,72"
1870,5,1,"171,65,38,41;354,103,48,54;348,42,41,46;0,59,56,91;131,90,42,50","67,112,62,72"
1871,5,1,"172,65,38,41;355,102,49,54;348,42,41,46;0,59,55,91;131,91,41,49","64,112,62,73"
1872,5,1,"172,65,38,41;356,102,48,54;348,42,41,47;0,60,55,91;130,90,41,49","63,110,62,73"
1873,5,1,"172,65,38,41;357,102,48,54;348,42,40,47;0,61,54,91;130,90,41,49","61,109,63,73"
1874,5,1,"172,64,39,42;358,102,47,54;347,42,41,47;0,62,54,90;129,90,42,49","60,108,62,73"
1875,5,1,"172,64,39,42;358,102,48,54;347,43,41,47;0,63,53,89;129,90,42,49","58,107,62,73"
1876,5,1,"173,64,38,42;359,102,47,53;347,43,41,47;0,64,53,89;129,90,41,48","57,107,61,72"
1877,5,1,"173,64,38,42;359,102,48,53;347,44,40,46;-1,64,51,90;129,90,41,48","56,106,61,73"
1878,5,1,"173,64,39,42;360,102,48,53;346,44,41,47;-1,65,51,89;128,90,42,48","55,106,61,72"
1879,6,1,"185,34,34,37;173,64,39,42;361,102,47,53;346,44,41,47;-1,66,50,89;128,89,42,48","56,105,61,73"
1880,5,1,"173,64,39,42;360,99,49,55;346,44,41,47;-1,67,49,88;128,89,42,48","56,105,61,73"
1881,5,1,"174,64,39,42;360,98,50,57;346,45,40,46;-1,68,48,87;128,89,42,48","54,105,61,72"
1882,5,1,"175,64,38,42;361,99,49,56;345,44,41,47;-1,68,47,88;127,89,42,48","54,105,61,72"
1883,5,1,"175,64,39,42;362,99,49,56;345,44,41,47;0,69,45,90;127,89,42,47","53,106,60,71"
1884,5,1,"175,64,38,41;363,99,49,55;344,44,41,47;0,69,45,91;127,88,42,48","51,105,61,72"
1885,4,1,"175,64,38,41;363,99,49,55;344,44,41,47;127,88,42,48","50,105,60,72"
1886,4,1,"176,64,38,41;364,100,48,54;343,44,41,47;127,88,41,48","48,105,61,73"
1887,4,1,"176,64,38,41;364,99,48,55;343,44,40,46;126,88,42,48","47,105,62,73"
1888,4,1,"176,63,37,42;365,99,48,54;343,45,40,45;126,88,42,48","46,105,62,73"
1889,4,1,"175,63,38,42;365,98,49,55;342,45,40,45;126,88,42,48","45,106,62,73"
1890,4,1,"175,63,38,42;366,99,48,54;342,44,41,46;126,88,42,48","44,106,62,74"
1891,4,1,"176,63,38,42;366,99,49,55;342,44,40,46;126,88,42,48","43,107,62,73"
1892,4,1,"176,63,38,41;367,99,48,54;342,44,40,46;125,88,43,48","41,107,63,74"
1893,4,1,"176,62,38,42;367,99,49,54;342,44,39,46;125,88,42,48","41,108,62,74"
1894,4,1,"175,62,38,41;368,99,48,54;341,44,40,46;125,88,42,48","39,109,62,73"
1895,4,1,"176,62,38,41;368,100,49,54;341,44,40,46;125,88,42,48","38,110,63,74"
1896,4,1,"176,62,38,41;369,100,48,54;341,44,40,46;125,89,42,48","37,110,63,74"
1897,4,1,"177,62,37,41;369,100,47,54;341,44,40,45;125,89,41,48","36,111,63,75"
1898,3,1,"177,62,37,41;341,43,40,46;125,89,41,48","34,112,63,75"
1899,4,1,"15,80,36,40;176,62,38,40;341,43,40,46;124,89,42,49","33,113,63,75"
1900,4,1,"15,80,37,41;177,62,38,40;341,43,40,46;124,89,42,49","34,114,63,76"
1901,4,1,"16,80,36,41;177,62,37,40;341,43,40,46;124,90,42,48","32,115,64,76"
1902,4,1,"16,80,36,42;177,61,37,41;341,43,40,45;124,90,41,49","29,117,64,77"
1903,4,1,"15,80,37,42;176,61,37,40;341,43,40,46;124,90,41,49","26,119,65,77"
1904,3,1,"15,80,37,42;176,61,38,40;123,90,42,50","26,120,65,76"
1905,3,1,"15,80,38,43;176,61,38,40;123,90,42,50","26,119,64,77"
